Area Code4,Geography3,Area.x,Por_18,Bungalow_Total,Por_19,Flat/Maisonette_Total,Por_20,Terraced_House_Total,Por_21,Semi_detached_House_Total,Por_22,Detached_House_Total,Por_23,Annexe,Por_24,Other1,Por_25,Unknown2,Total,1,Area.y,AREA_NAME,BP_PRE_1900,Por_1,BP_1900_1918,Por_2,BP_1919_1929,Por_3,BP_1930_1939,Por_4,Por_14,BP_1945_1954,Por_5,BP_1955_1964,Por_6,BP_1965_1972,Por_7,Por_15,BP_1973_1982,Por_8,BP_1983_1992,Por_9,BP_1993_1999,Por_10,Por_16,BP_2000_2009,Por_11,BP_2010_2015,Por_12,BP_UNKNOWN,Por_13,Por_17,ALL_PROPERTIES,MODE1_VAL,MODE1_TYPE,MODE1_PC,MODE2_VAL,MODE2_TYPE,MODE2_PC,MODE2_MODE1_RATIO
E01001614,LSOA,Greenwich 028B,0,0,0.053571429,30,0,0,0.714285714,400,0.232142857,130,0,0,0,0,0,0,560,LSOA,Greenwich 028B,Greenwich 028B,1,0.001785714,1,0.001785714,10,0.017857143,290,0.517857143,0.535714286,180,0.321428571,60,0.107142857,1,0.001785714,0.430357142,1,0.001785714,0,0,0,0,0.001785714,1,0.001785714,0,0,0,0,0.001785714,560,290,BP_1930_1939,0.52,180,BP_1945_1954,0.32,0.62
E01001615,LSOA,Greenwich 028C,0.0125,10,0.75,600,0.0875,70,0.0125,10,0.125,100,0,0,0,0,0.025,20,800,LSOA,Greenwich 028C,Greenwich 028C,80,0.098765432,60,0.074074074,20,0.024691358,90,0.111111111,0.135802469,30,0.037037037,390,0.481481481,20,0.024691358,0.543209876,80,0.098765432,10,0.012345679,10,0.012345679,0.12345679,1,0.001234568,10,0.012345679,20,0.024691358,0.038271605,810,390,BP_1955_1964,0.48,90,BP_1930_1939,0.11,0.23
E01001617,LSOA,Greenwich 028D,0.090909091,70,0.324675325,250,0.25974026,200,0.298701299,230,0.012987013,10,0,0,0,0,0.012987013,10,770,LSOA,Greenwich 028D,Greenwich 028D,110,0.142857143,50,0.064935065,160,0.207792208,230,0.298701299,0.506493507,10,0.012987013,80,0.103896104,10,0.012987013,0.12987013,60,0.077922078,40,0.051948052,1,0.001298701,0.131168831,10,0.012987013,0,0,10,0.012987013,0.025974026,770,230,BP_1930_1939,0.3,160,BP_1919_1929,0.21,0.7
E01001618,LSOA,Greenwich 030C,0.046153846,30,0.230769231,150,0.292307692,190,0.415384615,270,0.015384615,10,0,0,0,0,0,0,650,LSOA,Greenwich 030C,Greenwich 030C,10,0.015384615,10,0.015384615,90,0.138461538,170,0.261538462,0.4,230,0.353846154,90,0.138461538,0,0,0.492307692,10,0.015384615,30,0.046153846,10,0.015384615,0.076923076,1,0.001538462,10,0.015384615,1,0.001538462,0.018461539,650,230,BP_1945_1954,0.35,170,BP_1930_1939,0.26,0.74
E01001619,LSOA,Greenwich 030D,0.035294118,30,0.329411765,280,0.458823529,390,0.164705882,140,0.011764706,10,0,0,0,0,0.011764706,10,850,LSOA,Greenwich 030D,Greenwich 030D,120,0.141176471,150,0.176470588,60,0.070588235,190,0.223529412,0.294117647,40,0.047058824,40,0.047058824,30,0.035294118,0.129411766,10,0.011764706,0,0,1,0.001176471,0.012941177,190,0.223529412,10,0.011764706,10,0.011764706,0.247058824,850,190,BP_2000_2009,0.22,190,BP_1930_1939,0.22,1
E01001620,LSOA,Greenwich 025A,0,0,0.039215686,20,0.31372549,160,0.647058824,330,0,0,0,0,0,0,0,0,510,LSOA,Greenwich 025A,Greenwich 025A,0,0,0,0,0,0,490,0.960784314,0.960784314,10,0.019607843,0,0,0,0,0.019607843,10,0.019607843,0,0,0,0,0.019607843,1,0.001960784,1,0.001960784,1,0.001960784,0.005882352,510,490,BP_1930_1939,0.96,10,BP_1973_1982,0.02,0.02
E01001621,LSOA,Greenwich 025B,0.014492754,10,0.449275362,310,0.101449275,70,0.434782609,300,0,0,0,0,0,0,0,0,690,LSOA,Greenwich 025B,Greenwich 025B,0,0,100,0.144927536,10,0.014492754,340,0.492753623,0.507246377,10,0.014492754,0,0,80,0.115942029,0.130434783,10,0.014492754,1,0.001449275,70,0.101449275,0.117391304,0,0,70,0.101449275,1,0.001449275,0.10289855,690,340,BP_1930_1939,0.49,100,BP_1900_1918,0.14,0.29
E01001623,LSOA,Greenwich 025C,0,0,0.134328358,90,0.656716418,440,0.208955224,140,0.014925373,10,0,0,0,0,0,0,670,LSOA,Greenwich 025C,Greenwich 025C,0,0,0,0,80,0.119402985,290,0.432835821,0.552238806,50,0.074626866,0,0,0,0,0.074626866,0,0,0,0,170,0.253731343,0.253731343,80,0.119402985,0,0,1,0.001492537,0.120895522,670,290,BP_1930_1939,0.43,170,BP_1993_1999,0.25,0.59
E01001624,LSOA,Greenwich 025D,0.015625,10,0.046875,30,0.6875,440,0.25,160,0,0,0,0,0,0,0,0,640,LSOA,Greenwich 025D,Greenwich 025D,0,0,0,0,370,0.578125,80,0.125,0.703125,170,0.265625,0,0,10,0.015625,0.28125,20,0.03125,0,0,0,0,0.03125,1,0.0015625,0,0,0,0,0.0015625,640,370,BP_1919_1929,0.58,170,BP_1945_1954,0.27,0.46
E01001625,LSOA,Greenwich 025E,0.033898305,20,0.033898305,20,0.525423729,310,0.406779661,240,0,0,0,0,0,0,0,0,590,LSOA,Greenwich 025E,Greenwich 025E,0,0,0,0,30,0.05,510,0.85,0.9,20,0.033333333,0,0,1,0.001666667,0.035,20,0.033333333,0,0,0,0,0.033333333,1,0.001666667,0,0,1,0.001666667,0.003333334,600,510,BP_1930_1939,0.85,30,BP_1919_1929,0.05,0.06
E01001629,LSOA,Greenwich 009A,0,0,0.636363636,560,0.363636364,320,0,0,0,0,0,0,0,0,0,0,880,LSOA,Greenwich 009A,Greenwich 009A,1,0.001136364,0,0,0,0,0,0,0,20,0.022727273,50,0.056818182,40,0.045454545,0.125,540,0.613636364,0,0,0,0,0.613636364,220,0.25,10,0.011363636,1,0.001136364,0.2625,880,540,BP_1973_1982,0.61,220,BP_2000_2009,0.25,0.41
E01001631,LSOA,Greenwich 007B,0,0,0.875,700,0.1125,90,0.0125,10,0,0,0,0,0,0,0,0,800,LSOA,Greenwich 007B,Greenwich 007B,80,0.1,0,0,0,0,0,0,0,20,0.025,120,0.15,410,0.5125,0.6875,0,0,0,0,50,0.0625,0.0625,0,0,120,0.15,1,0.00125,0.15125,800,410,BP_1965_1972,0.51,120,BP_2010_2015,0.15,0.29
E01001632,LSOA,Greenwich 007C,0,0,0.213114754,130,0.754098361,460,0.032786885,20,0,0,0,0,0,0,0,0,610,LSOA,Greenwich 007C,Greenwich 007C,470,0.770491803,90,0.147540984,0,0,0,0,0,1,0.001639344,10,0.016393443,1,0.001639344,0.019672131,0,0,0,0,30,0.049180328,0.049180328,1,0.001639344,1,0.001639344,10,0.016393443,0.019672131,610,470,BP_PRE_1900,0.77,90,BP_1900_1918,0.15,0.19
E01001633,LSOA,Greenwich 009B,0,0,0.594594595,440,0.405405405,300,0,0,0,0,0,0,0,0,0,0,740,LSOA,Greenwich 009B,Greenwich 009B,180,0.243243243,1,0.001351351,0,0,0,0,0,0,0,0,0,170,0.22972973,0.22972973,350,0.472972973,20,0.027027027,10,0.013513514,0.513513514,1,0.001351351,0,0,10,0.013513514,0.014864865,740,350,BP_1973_1982,0.47,180,BP_PRE_1900,0.24,0.51
E01001634,LSOA,Greenwich 009C,0,0,0.705882353,480,0.294117647,200,0.014705882,10,0,0,0,0,0,0,0,0,680,LSOA,Greenwich 009C,Greenwich 009C,0,0,0,0,0,0,0,0,0,50,0.073529412,250,0.367647059,210,0.308823529,0.75,160,0.235294118,0,0,10,0.014705882,0.25,10,0.014705882,0,0,1,0.001470588,0.01617647,680,250,BP_1955_1964,0.37,210,BP_1965_1972,0.31,0.84
E01001635,LSOA,Greenwich 007D,0,0,0.063492063,40,0.873015873,550,0.031746032,20,0,0,0,0,0,0,0.031746032,20,630,LSOA,Greenwich 007D,Greenwich 007D,470,0.746031746,70,0.111111111,0,0,0,0,0,0,0,1,0.001587302,10,0.015873016,0.017460318,20,0.031746032,20,0.031746032,20,0.031746032,0.095238096,1,0.001587302,0,0,30,0.047619048,0.04920635,630,470,BP_PRE_1900,0.75,70,BP_1900_1918,0.11,0.15
E01001636,LSOA,Greenwich 007E,0,0,0.355932203,210,0.610169492,360,0.033898305,20,0,0,0,0,0,0,0,0,590,LSOA,Greenwich 007E,Greenwich 007E,290,0.483333333,240,0.4,0,0,1,0.001666667,0.001666667,0,0,60,0.1,0,0,0.1,0,0,10,0.016666667,0,0,0.016666667,0,0,0,0,1,0.001666667,0.001666667,600,290,BP_PRE_1900,0.48,240,BP_1900_1918,0.4,0.83
E01001637,LSOA,Greenwich 009D,0.014492754,10,0.405797101,280,0.52173913,360,0.057971014,40,0,0,0,0,0,0,0.014492754,10,690,LSOA,Greenwich 009D,Greenwich 009D,330,0.47826087,190,0.275362319,1,0.001449275,0,0,0.001449275,1,0.001449275,80,0.115942029,0,0,0.117391304,30,0.043478261,1,0.001449275,1,0.001449275,0.046376811,1,0.001449275,40,0.057971014,10,0.014492754,0.073913043,690,330,BP_PRE_1900,0.48,190,BP_1900_1918,0.28,0.58
E01001638,LSOA,Greenwich 038A,0,0,0.842105263,640,0.144736842,110,0,0,0,0,0,0,0,0,0,0,760,LSOA,Greenwich 038A,Greenwich 038A,60,0.078947368,0,0,1,0.001315789,50,0.065789474,0.067105263,40,0.052631579,170,0.223684211,260,0.342105263,0.618421053,1,0.001315789,50,0.065789474,60,0.078947368,0.146052631,30,0.039473684,40,0.052631579,1,0.001315789,0.093421052,760,260,BP_1965_1972,0.34,170,BP_1955_1964,0.22,0.65
E01001640,LSOA,Greenwich 035A,0,0,0.985294118,1340,0.007352941,10,0.007352941,10,0,0,0,0,0,0,0.007352941,10,1360,LSOA,Greenwich 035A,Greenwich 035A,20,0.010309278,1,0.000515464,0,0,260,0.134020619,0.134020619,1,0.000515464,280,0.144329897,160,0.082474227,0.227319588,0,0,10,0.005154639,30,0.015463918,0.020618557,190,0.097938144,970,0.5,30,0.015463918,0.613402062,1940,970,BP_2010_2015,0.5,280,BP_1955_1964,0.14,0.29
E01001641,LSOA,Greenwich 038B,0,0,0.556962025,440,0.367088608,290,0.037974684,30,0.025316456,20,0,0,0,0,0,0,790,LSOA,Greenwich 038B,Greenwich 038B,430,0.544303797,50,0.063291139,20,0.025316456,40,0.050632911,0.075949367,20,0.025316456,60,0.075949367,10,0.012658228,0.113924051,20,0.025316456,70,0.088607595,10,0.012658228,0.126582279,40,0.050632911,20,0.025316456,1,0.001265823,0.07721519,790,430,BP_PRE_1900,0.54,70,BP_1983_1992,0.09,0.16
E01001642,LSOA,Greenwich 038C,0,0,0.37037037,300,0.50617284,410,0.049382716,40,0.074074074,60,0,0,0,0,0,0,810,LSOA,Greenwich 038C,Greenwich 038C,470,0.573170732,1,0.001219512,10,0.012195122,30,0.036585366,0.048780488,30,0.036585366,70,0.085365854,60,0.073170732,0.195121952,70,0.085365854,10,0.012195122,50,0.06097561,0.158536586,10,0.012195122,1,0.001219512,10,0.012195122,0.025609756,820,470,BP_PRE_1900,0.57,70,BP_1973_1982,0.09,0.15
E01001644,LSOA,Greenwich 038D,0,0,0.716666667,860,0.2,240,0.041666667,50,0.025,30,0,0,0,0,0.016666667,20,1200,LSOA,Greenwich 038D,Greenwich 038D,510,0.443478261,30,0.026086957,40,0.034782609,30,0.026086957,0.060869566,1,0.000869565,100,0.086956522,60,0.052173913,0.14,30,0.026086957,40,0.034782609,140,0.12173913,0.182608696,100,0.086956522,60,0.052173913,30,0.026086957,0.165217392,1150,510,BP_PRE_1900,0.44,140,BP_1993_1999,0.12,0.27
E01001645,LSOA,Greenwich 022A,0.027027027,20,0.121621622,90,0.527027027,390,0.310810811,230,0.013513514,10,0,0,0,0,0,0,740,LSOA,Greenwich 022A,Greenwich 022A,0,0,0,0,1,0.001351351,540,0.72972973,0.731081081,80,0.108108108,30,0.040540541,60,0.081081081,0.22972973,0,0,20,0.027027027,10,0.013513514,0.040540541,1,0.001351351,1,0.001351351,0,0,0.002702702,740,540,BP_1930_1939,0.73,80,BP_1945_1954,0.11,0.15
E01001646,LSOA,Greenwich 019A,0,0,0.636363636,770,0.297520661,360,0.024793388,30,0.008264463,10,0,0,0,0,0.033057851,40,1210,LSOA,Greenwich 019A,Greenwich 019A,10,0.008547009,0,0,1,0.000854701,30,0.025641026,0.026495727,0,0,30,0.025641026,200,0.170940171,0.196581197,140,0.11965812,0,0,0,0,0.11965812,710,0.606837607,0,0,60,0.051282051,0.658119658,1170,710,BP_2000_2009,0.61,200,BP_1965_1972,0.17,0.28
E01001647,LSOA,Greenwich 022B,0.017241379,10,0.034482759,20,0.310344828,180,0.603448276,350,0.034482759,20,0,0,0,0,0,0,580,LSOA,Greenwich 022B,Greenwich 022B,10,0.016949153,10,0.016949153,30,0.050847458,480,0.813559322,0.86440678,50,0.084745763,0,0,0,0,0.084745763,0,0,1,0.001694915,1,0.001694915,0.00338983,0,0,1,0.001694915,0,0,0.001694915,590,480,BP_1930_1939,0.81,50,BP_1945_1954,0.08,0.1
E01001648,LSOA,Greenwich 022C,0,0,0.486111111,350,0.125,90,0.291666667,210,0.069444444,50,0,0,0,0,0.013888889,10,720,LSOA,Greenwich 022C,Greenwich 022C,220,0.305555556,0,0,1,0.001388889,260,0.361111111,0.3625,1,0.001388889,30,0.041666667,1,0.001388889,0.044444445,150,0.208333333,0,0,0,0,0.208333333,50,0.069444444,0,0,10,0.013888889,0.083333333,720,260,BP_1930_1939,0.36,220,BP_PRE_1900,0.31,0.85
E01001649,LSOA,Greenwich 022D,0.016949153,10,0.084745763,50,0.576271186,340,0.322033898,190,0.016949153,10,0,0,0,0,0,0,590,LSOA,Greenwich 022D,Greenwich 022D,0,0,0,0,80,0.13559322,440,0.745762712,0.881355932,30,0.050847458,10,0.016949153,0,0,0.067796611,1,0.001694915,0,0,1,0.001694915,0.00338983,30,0.050847458,1,0.001694915,0,0,0.052542373,590,440,BP_1930_1939,0.75,80,BP_1919_1929,0.14,0.18
E01001650,LSOA,Greenwich 019B,0,0,0.031746032,20,0.73015873,460,0.238095238,150,0,0,0,0,0,0,0,0,630,LSOA,Greenwich 019B,Greenwich 019B,0,0,0,0,250,0.396825397,210,0.333333333,0.73015873,150,0.238095238,0,0,0,0,0.238095238,0,0,20,0.031746032,0,0,0.031746032,1,0.001587302,0,0,0,0,0.001587302,630,250,BP_1919_1929,0.4,210,BP_1930_1939,0.33,0.84
E01001651,LSOA,Greenwich 019C,0,0,0.506493506,390,0.363636364,280,0.142857143,110,0,0,0,0,0,0,0,0,770,LSOA,Greenwich 019C,Greenwich 019C,1,0.001298701,0,0,60,0.077922078,360,0.467532468,0.545454546,30,0.038961039,270,0.350649351,30,0.038961039,0.428571429,10,0.012987013,0,0,0,0,0.012987013,10,0.012987013,1,0.001298701,1,0.001298701,0.015584415,770,360,BP_1930_1939,0.47,270,BP_1955_1964,0.35,0.75
E01001652,LSOA,Greenwich 019D,0,0,0.459459459,340,0.148648649,110,0.337837838,250,0.027027027,20,0,0,0,0,0.013513514,10,740,LSOA,Greenwich 019D,Greenwich 019D,240,0.324324324,60,0.081081081,20,0.027027027,210,0.283783784,0.310810811,1,0.001351351,10,0.013513514,10,0.013513514,0.028378379,110,0.148648649,60,0.081081081,0,0,0.22972973,1,0.001351351,10,0.013513514,10,0.013513514,0.028378379,740,240,BP_PRE_1900,0.32,210,BP_1930_1939,0.28,0.88
E01001653,LSOA,Greenwich 029A,0,0,0.682539683,430,0.285714286,180,0.031746032,20,0,0,0,0,0,0,0,0,630,LSOA,Greenwich 029A,Greenwich 029A,0,0,0,0,30,0.047619048,560,0.888888889,0.936507937,0,0,0,0,0,0,0,40,0.063492063,0,0,0,0,0.063492063,0,0,0,0,0,0,0,630,560,BP_1930_1939,0.89,40,BP_1973_1982,0.06,0.07
E01001654,LSOA,Greenwich 029B,0,0,0.360655738,220,0.442622951,270,0.131147541,80,0.06557377,40,0,0,0,0,0,0,610,LSOA,Greenwich 029B,Greenwich 029B,1,0.001639344,0,0,30,0.049180328,110,0.180327869,0.229508197,270,0.442622951,20,0.032786885,140,0.229508197,0.704918033,0,0,0,0,0,0,0,30,0.049180328,1,0.001639344,0,0,0.050819672,610,270,BP_1945_1954,0.44,140,BP_1965_1972,0.23,0.52
E01001655,LSOA,Greenwich 029C,0,0,0.696969697,460,0.303030303,200,0,0,0,0,0,0,0,0,0,0,660,LSOA,Greenwich 029C,Greenwich 029C,0,0,0,0,0,0,500,0.757575758,0.757575758,1,0.001515152,100,0.151515152,0,0,0.153030304,20,0.03030303,0,0,40,0.060606061,0.090909091,1,0.001515152,0,0,0,0,0.001515152,660,500,BP_1930_1939,0.76,100,BP_1955_1964,0.15,0.2
E01001656,LSOA,Greenwich 034A,0,0,0.409836066,250,0.459016393,280,0.049180328,30,0.06557377,40,0,0,0,0,0,0,610,LSOA,Greenwich 034A,Greenwich 034A,40,0.06557377,10,0.016393443,0,0,20,0.032786885,0.032786885,40,0.06557377,420,0.68852459,20,0.032786885,0.786885245,1,0.001639344,50,0.081967213,1,0.001639344,0.085245901,0,0,10,0.016393443,0,0,0.016393443,610,420,BP_1955_1964,0.69,50,BP_1983_1992,0.08,0.12
E01001657,LSOA,Greenwich 034B,0.014492754,10,0.52173913,360,0.15942029,110,0.130434783,90,0.188405797,130,0,0,0,0,0,0,690,LSOA,Greenwich 034B,Greenwich 034B,90,0.128571429,50,0.071428571,20,0.028571429,120,0.171428571,0.2,20,0.028571429,240,0.342857143,60,0.085714286,0.457142858,20,0.028571429,1,0.001428571,20,0.028571429,0.058571429,30,0.042857143,20,0.028571429,1,0.001428571,0.072857143,700,240,BP_1955_1964,0.34,120,BP_1930_1939,0.17,0.5
E01001658,LSOA,Greenwich 034C,0,0,0.653846154,510,0.205128205,160,0.102564103,80,0.025641026,20,0,0,0,0,0,0,780,LSOA,Greenwich 034C,Greenwich 034C,40,0.051282051,30,0.038461538,20,0.025641026,60,0.076923077,0.102564103,30,0.038461538,470,0.602564103,20,0.025641026,0.666666667,20,0.025641026,50,0.064102564,50,0.064102564,0.153846154,1,0.001282051,0,0,10,0.012820513,0.014102564,780,470,BP_1955_1964,0.6,60,BP_1930_1939,0.08,0.13
E01001659,LSOA,Greenwich 034D,0,0,0.140350877,80,0.070175439,40,0.543859649,310,0.210526316,120,0,0,0,0,0,0,570,LSOA,Greenwich 034D,Greenwich 034D,1,0.001754386,10,0.01754386,60,0.105263158,380,0.666666667,0.771929825,10,0.01754386,1,0.001754386,40,0.070175439,0.089473685,20,0.035087719,30,0.052631579,1,0.001754386,0.089473684,10,0.01754386,0,0,1,0.001754386,0.019298246,570,380,BP_1930_1939,0.67,60,BP_1919_1929,0.11,0.16
E01001660,LSOA,Greenwich 029D,0.017241379,10,0.172413793,100,0.5,290,0.275862069,160,0.034482759,20,0,0,0,0,0,0,580,LSOA,Greenwich 029D,Greenwich 029D,0,0,0,0,10,0.017241379,200,0.344827586,0.362068965,260,0.448275862,10,0.017241379,50,0.086206897,0.551724138,1,0.001724138,1,0.001724138,50,0.086206897,0.089655173,1,0.001724138,1,0.001724138,0,0,0.003448276,580,260,BP_1945_1954,0.45,200,BP_1930_1939,0.34,0.77
E01001661,LSOA,Greenwich 029E,0,0,0.15,90,0.533333333,320,0.266666667,160,0.033333333,20,0,0,0,0,0,0,600,LSOA,Greenwich 029E,Greenwich 029E,0,0,0,0,20,0.033333333,490,0.816666667,0.85,30,0.05,60,0.1,1,0.001666667,0.151666667,0,0,1,0.001666667,0,0,0.001666667,0,0,0,0,1,0.001666667,0.001666667,600,490,BP_1930_1939,0.82,60,BP_1955_1964,0.1,0.12
E01001662,LSOA,Greenwich 037A,0,0,0.333333333,280,0.630952381,530,0.023809524,20,0,0,0,0,0,0,0,0,840,LSOA,Greenwich 037A,Greenwich 037A,600,0.64516129,0,0,0,0,1,0.001075269,0.001075269,1,0.001075269,60,0.064516129,1,0.001075269,0.066666667,40,0.043010753,1,0.001075269,10,0.010752688,0.05483871,20,0.021505376,190,0.204301075,10,0.010752688,0.236559139,930,600,BP_PRE_1900,0.65,190,BP_2010_2015,0.2,0.32
E01001664,LSOA,Greenwich 037B,0,0,0.522222222,470,0.433333333,390,0.022222222,20,0.011111111,10,0,0,0,0,0,0,900,LSOA,Greenwich 037B,Greenwich 037B,470,0.522222222,10,0.011111111,0,0,0,0,0,40,0.044444444,30,0.033333333,30,0.033333333,0.11111111,180,0.2,0,0,1,0.001111111,0.201111111,120,0.133333333,20,0.022222222,10,0.011111111,0.166666666,900,470,BP_PRE_1900,0.52,180,BP_1973_1982,0.2,0.38
E01001665,LSOA,Greenwich 037C,0,0,0.397435897,310,0.551282051,430,0.038461538,30,0.012820513,10,0,0,0,0,0,0,780,LSOA,Greenwich 037C,Greenwich 037C,370,0.402173913,60,0.065217391,0,0,30,0.032608696,0.032608696,1,0.001086957,1,0.001086957,10,0.010869565,0.013043479,0,0,100,0.108695652,30,0.032608696,0.141304348,210,0.22826087,110,0.119565217,10,0.010869565,0.358695652,920,370,BP_PRE_1900,0.4,210,BP_2000_2009,0.23,0.57
E01001666,LSOA,Greenwich 036A,0,0,0.350877193,200,0.631578947,360,0.01754386,10,0,0,0,0,0,0,0,0,570,LSOA,Greenwich 036A,Greenwich 036A,300,0.526315789,20,0.035087719,1,0.001754386,10,0.01754386,0.019298246,0,0,30,0.052631579,0,0,0.052631579,150,0.263157895,20,0.035087719,30,0.052631579,0.350877193,20,0.035087719,0,0,1,0.001754386,0.036842105,570,300,BP_PRE_1900,0.53,150,BP_1973_1982,0.26,0.5
E01001667,LSOA,Greenwich 036B,0,0,0.605263158,460,0.381578947,290,0,0,0,0,0,0,0,0,0,0,760,LSOA,Greenwich 036B,Greenwich 036B,10,0.014084507,1,0.001408451,0,0,100,0.14084507,0.14084507,100,0.14084507,90,0.126760563,80,0.112676056,0.380281689,210,0.295774648,80,0.112676056,20,0.028169014,0.436619718,10,0.014084507,1,0.001408451,0,0,0.015492958,710,210,BP_1973_1982,0.3,100,BP_1945_1954,0.14,0.48
E01001668,LSOA,Greenwich 036C,0,0,0.590551181,750,0.385826772,490,0.015748031,20,0.007874016,10,0,0,0,0,0,0,1270,LSOA,Greenwich 036C,Greenwich 036C,450,0.326086957,20,0.014492754,0,0,20,0.014492754,0.014492754,100,0.072463768,50,0.036231884,40,0.028985507,0.137681159,50,0.036231884,10,0.007246377,40,0.028985507,0.072463768,130,0.094202899,470,0.34057971,10,0.007246377,0.442028986,1380,470,BP_2010_2015,0.34,450,BP_PRE_1900,0.33,0.96
E01001669,LSOA,Greenwich 033A,0.013888889,10,0.277777778,200,0.652777778,470,0.055555556,40,0,0,0,0,0,0,0,0,720,LSOA,Greenwich 033A,Greenwich 033A,150,0.208333333,70,0.097222222,20,0.027777778,260,0.361111111,0.388888889,10,0.013888889,120,0.166666667,0,0,0.180555556,1,0.001388889,60,0.083333333,1,0.001388889,0.086111111,20,0.027777778,20,0.027777778,1,0.001388889,0.056944445,720,260,BP_1930_1939,0.36,150,BP_PRE_1900,0.21,0.58
E01001671,LSOA,Greenwich 033B,0,0,0.273972603,200,0.684931507,500,0.02739726,20,0.01369863,10,0,0,0,0,0,0,730,LSOA,Greenwich 033B,Greenwich 033B,70,0.095890411,420,0.575342466,10,0.01369863,40,0.054794521,0.068493151,1,0.001369863,160,0.219178082,10,0.01369863,0.234246575,1,0.001369863,10,0.01369863,0,0,0.015068493,10,0.01369863,1,0.001369863,1,0.001369863,0.016438356,730,420,BP_1900_1918,0.58,160,BP_1955_1964,0.22,0.38
E01001672,LSOA,Greenwich 006A,0,0,0.181818182,120,0.787878788,520,0,0,0,0,0,0,0,0,0.045454545,30,660,LSOA,Greenwich 006A,Greenwich 006A,400,0.625,100,0.15625,1,0.0015625,1,0.0015625,0.003125,0,0,30,0.046875,80,0.125,0.171875,0,0,1,0.0015625,1,0.0015625,0.003125,10,0.015625,0,0,30,0.046875,0.0625,640,400,BP_PRE_1900,0.63,100,BP_1900_1918,0.16,0.25
E01001673,LSOA,Greenwich 006B,0.013513514,10,0.527027027,390,0.445945946,330,0,0,0,0,0,0,0,0,0.013513514,10,740,LSOA,Greenwich 006B,Greenwich 006B,280,0.363636364,100,0.12987013,0,0,1,0.001298701,0.001298701,1,0.001298701,0,0,10,0.012987013,0.014285714,200,0.25974026,110,0.142857143,30,0.038961039,0.441558442,1,0.001298701,20,0.025974026,10,0.012987013,0.04025974,770,280,BP_PRE_1900,0.36,200,BP_1973_1982,0.26,0.71
E01001674,LSOA,Greenwich 006C,0.044117647,30,0.088235294,60,0.558823529,380,0.279411765,190,0.029411765,20,0,0,0,0,0,0,680,LSOA,Greenwich 006C,Greenwich 006C,190,0.275362319,120,0.173913043,10,0.014492754,260,0.376811594,0.391304348,30,0.043478261,20,0.028985507,20,0.028985507,0.101449275,0,0,0,0,10,0.014492754,0.014492754,1,0.001449275,20,0.028985507,1,0.001449275,0.031884057,690,260,BP_1930_1939,0.38,190,BP_PRE_1900,0.28,0.73
E01001675,LSOA,Greenwich 006D,0,0,0.196969697,130,0.757575758,500,0.03030303,20,0,0,0,0,0,0,0.015151515,10,660,LSOA,Greenwich 006D,Greenwich 006D,250,0.378787879,180,0.272727273,1,0.001515152,0,0,0.001515152,0,0,10,0.015151515,20,0.03030303,0.045454545,50,0.075757576,0,0,100,0.151515152,0.227272728,30,0.045454545,1,0.001515152,30,0.045454545,0.092424242,660,250,BP_PRE_1900,0.38,180,BP_1900_1918,0.27,0.72
E01001676,LSOA,Greenwich 033C,0,0,0.582089552,390,0.402985075,270,0.014925373,10,0,0,0,0,0,0,0,0,670,LSOA,Greenwich 033C,Greenwich 033C,170,0.253731343,130,0.194029851,20,0.029850746,60,0.089552239,0.119402985,20,0.029850746,210,0.313432836,30,0.044776119,0.388059701,0,0,1,0.001492537,0,0,0.001492537,30,0.044776119,1,0.001492537,10,0.014925373,0.061194029,670,210,BP_1955_1964,0.31,170,BP_PRE_1900,0.25,0.81
E01001677,LSOA,Greenwich 006E,0.014705882,10,0.191176471,130,0.676470588,460,0.073529412,50,0.014705882,10,0,0,0,0,0.014705882,10,680,LSOA,Greenwich 006E,Greenwich 006E,270,0.391304348,230,0.333333333,10,0.014492754,1,0.001449275,0.015942029,30,0.043478261,20,0.028985507,0,0,0.072463768,30,0.043478261,1,0.001449275,90,0.130434783,0.175362319,10,0.014492754,1,0.001449275,10,0.014492754,0.030434783,690,270,BP_PRE_1900,0.39,230,BP_1900_1918,0.33,0.85
E01001678,LSOA,Greenwich 017A,0,0,0.092307692,60,0.369230769,240,0.507692308,330,0.015384615,10,0,0,0,0,0.015384615,10,650,LSOA,Greenwich 017A,Greenwich 017A,10,0.015384615,90,0.138461538,10,0.015384615,480,0.738461538,0.753846153,10,0.015384615,0,0,40,0.061538462,0.076923077,0,0,10,0.015384615,0,0,0.015384615,0,0,0,0,10,0.015384615,0.015384615,650,480,BP_1930_1939,0.74,90,BP_1900_1918,0.14,0.19
E01001679,LSOA,Greenwich 020A,0.018181818,10,0.090909091,50,0.781818182,430,0.072727273,40,0.018181818,10,0,0,0,0,0,0,550,LSOA,Greenwich 020A,Greenwich 020A,70,0.127272727,50,0.090909091,1,0.001818182,350,0.636363636,0.638181818,0,0,10,0.018181818,1,0.001818182,0.02,40,0.072727273,10,0.018181818,0,0,0.090909091,1,0.001818182,10,0.018181818,1,0.001818182,0.021818182,550,350,BP_1930_1939,0.64,70,BP_PRE_1900,0.13,0.2
