1,Area Code4,Area,Bungalow,Flat/Maisonette,Terraced House,Semi0detached House,Detached House,Unknown,AREA_NAME,BP_PRE_1900,Por_1,BP_1900_1918,Por_2,BP_1919_1929,Por_3,BP_1930_1939,Por_4,Por_14,BP_1945_1954,Por_5,BP_1955_1964,Por_6,BP_1965_1972,Por_7,Por_15,BP_1973_1982,Por_8,BP_1983_1992,Por_9,BP_1993_1999,Por_10,Por_16,BP_2000_2009,Por_11,BP_2010_2015,Por_12,BP_UNKNOWN,Por_13,Por_17,ALL_PROPERTIES,MODE1_VAL,MODE1_TYPE,MODE1_PC,MODE2_VAL,MODE2_TYPE,MODE2_PC,MODE2_MODE1_RATIO
LSOA,E01004691,Westminster 019E,0,810,320,10,0,30,Westminster 019E,830,0.715517241,0,0,0,0,130,0.112068966,0.112068966,1,0.000862069,70,0.060344828,70,0.060344828,0.121551725,10,0.00862069,1,0.000862069,1,0.000862069,0.010344828,20,0.017241379,1,0.000862069,10,0.00862069,0.026724138,1160,830,BP_PRE_1900,0.72,130,BP_1930_1939,0.11,0.16
LSOA,E01004692,Westminster 019F,0,920,70,0,0,20,Westminster 019F,470,0.460784314,0,0,100,0.098039216,140,0.137254902,0.235294118,0,0,200,0.196078431,30,0.029411765,0.225490196,60,0.058823529,1,0.000980392,0,0,0.059803921,10,0.009803922,10,0.009803922,10,0.009803922,0.029411766,1020,470,BP_PRE_1900,0.46,200,BP_1955_1964,0.2,0.43
LSOA,E01004693,Westminster 017B,0,690,130,0,10,10,Westminster 017B,420,0.525,140,0.175,1,0.00125,80,0.1,0.10125,0,0,90,0.1125,10,0.0125,0.125,10,0.0125,30,0.0375,1,0.00125,0.05125,1,0.00125,1,0.00125,1,0.00125,0.00375,800,420,BP_PRE_1900,0.53,140,BP_1900_1918,0.18,0.33
LSOA,E01004694,Westminster 016C,0,950,70,0,0,40,Westminster 016C,600,0.566037736,10,0.009433962,30,0.028301887,70,0.066037736,0.094339623,0,0,220,0.20754717,0,0,0.20754717,10,0.009433962,30,0.028301887,1,0.000943396,0.038679245,50,0.047169811,1,0.000943396,40,0.037735849,0.085849056,1060,600,BP_PRE_1900,0.57,220,BP_1955_1964,0.21,0.37
LSOA,E01004695,Westminster 017C,0,870,30,0,0,10,Westminster 017C,390,0.433333333,0,0,0,0,310,0.344444444,0.344444444,1,0.001111111,130,0.144444444,60,0.066666667,0.212222222,0,0,10,0.011111111,0,0,0.011111111,0,0,0,0,1,0.001111111,0.001111111,900,390,BP_PRE_1900,0.43,310,BP_1930_1939,0.34,0.79
LSOA,E01004696,Westminster 017D,0,780,10,0,0,10,Westminster 017D,210,0.2625,0,0,0,0,0,0,0,540,0.675,50,0.0625,0,0,0.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,540,BP_1945_1954,0.68,210,BP_PRE_1900,0.26,0.39
LSOA,E01004697,Westminster 016D,0,750,60,0,0,40,Westminster 016D,620,0.738095238,0,0,0,0,40,0.047619048,0.047619048,130,0.154761905,30,0.035714286,10,0.011904762,0.202380953,10,0.011904762,0,0,0,0,0.011904762,1,0.001190476,1,0.001190476,0,0,0.002380952,840,620,BP_PRE_1900,0.74,130,BP_1945_1954,0.15,0.21
LSOA,E01004698,Westminster 017E,0,790,100,10,10,30,Westminster 017E,560,0.595744681,0,0,0,0,60,0.063829787,0.063829787,20,0.021276596,40,0.042553191,80,0.085106383,0.14893617,100,0.106382979,50,0.053191489,0,0,0.159574468,10,0.010638298,20,0.021276596,10,0.010638298,0.042553192,940,560,BP_PRE_1900,0.6,100,BP_1973_1982,0.11,0.18
LSOA,E01004699,Westminster 017F,0,1100,70,0,0,10,Westminster 017F,630,0.533898305,110,0.093220339,1,0.000847458,30,0.025423729,0.026271187,40,0.033898305,130,0.110169492,0,0,0.144067797,10,0.008474576,140,0.118644068,60,0.050847458,0.177966102,20,0.016949153,30,0.025423729,10,0.008474576,0.050847458,1180,630,BP_PRE_1900,0.53,140,BP_1983_1992,0.12,0.22
LSOA,E01004700,Westminster 016E,0,850,40,0,0,30,Westminster 016E,750,0.815217391,1,0.001086957,1,0.001086957,0,0,0.001086957,0,0,40,0.043478261,20,0.02173913,0.065217391,70,0.076086957,20,0.02173913,1,0.001086957,0.098913044,10,0.010869565,0,0,10,0.010869565,0.02173913,920,750,BP_PRE_1900,0.82,70,BP_1973_1982,0.08,0.09
LSOA,E01004701,Westminster 007A,0,930,0,20,0,10,Westminster 007A,520,0.541666667,60,0.0625,160,0.166666667,0,0,0.166666667,0,0,190,0.197916667,0,0,0.197916667,0,0,10,0.010416667,1,0.001041667,0.011458334,1,0.001041667,20,0.020833333,1,0.001041667,0.022916667,960,520,BP_PRE_1900,0.54,190,BP_1955_1964,0.2,0.37
LSOA,E01004702,Westminster 009E,0,1020,30,0,0,0,Westminster 009E,100,0.095238095,50,0.047619048,0,0,20,0.019047619,0.019047619,290,0.276190476,140,0.133333333,310,0.295238095,0.704761904,40,0.038095238,20,0.019047619,80,0.076190476,0.133333333,0,0,10,0.00952381,0,0,0.00952381,1050,310,BP_1965_1972,0.3,290,BP_1945_1954,0.28,0.94
LSOA,E01004703,Westminster 007B,0,820,130,60,20,20,Westminster 007B,520,0.490566038,200,0.188679245,1,0.000943396,0,0,0.000943396,110,0.103773585,90,0.08490566,0,0,0.188679245,1,0.000943396,20,0.018867925,1,0.000943396,0.020754717,100,0.094339623,1,0.000943396,10,0.009433962,0.104716981,1060,520,BP_PRE_1900,0.49,200,BP_1900_1918,0.19,0.38
LSOA,E01004705,Westminster 007D,0,690,10,10,0,10,Westminster 007D,580,0.805555556,70,0.097222222,40,0.055555556,0,0,0.055555556,20,0.027777778,0,0,0,0,0.027777778,0,0,0,0,0,0,0,1,0.001388889,0,0,10,0.013888889,0.015277778,720,580,BP_PRE_1900,0.81,70,BP_1900_1918,0.1,0.12
LSOA,E01004706,Westminster 006B,0,770,0,0,0,0,Westminster 006B,90,0.116883117,650,0.844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.025974026,10,0.012987013,0.038961039,1,0.001298701,0,0,0,0,0.001298701,770,650,BP_1900_1918,0.84,90,BP_PRE_1900,0.12,0.14
LSOA,E01004707,Westminster 006C,0,810,30,20,10,0,Westminster 006C,80,0.091954023,730,0.83908046,50,0.057471264,0,0,0.057471264,0,0,0,0,0,0,0,0,0,0,0,1,0.001149425,0.001149425,0,0,0,0,1,0.001149425,0.001149425,870,730,BP_1900_1918,0.84,80,BP_PRE_1900,0.09,0.11
LSOA,E01004708,Westminster 006D,0,760,20,0,0,40,Westminster 006D,660,0.804878049,60,0.073170732,0,0,0,0,0,0,0,20,0.024390244,30,0.036585366,0.06097561,1,0.001219512,30,0.036585366,1,0.001219512,0.03902439,10,0.012195122,10,0.012195122,10,0.012195122,0.036585366,820,660,BP_PRE_1900,0.8,60,BP_1900_1918,0.07,0.09
LSOA,E01004709,Westminster 007E,0,720,60,10,0,30,Westminster 007E,580,0.707317073,20,0.024390244,0,0,50,0.06097561,0.06097561,10,0.012195122,140,0.170731707,0,0,0.182926829,0,0,20,0.024390244,0,0,0.024390244,0,0,0,0,1,0.001219512,0.001219512,820,580,BP_PRE_1900,0.71,140,BP_1955_1964,0.17,0.24
LSOA,E01004710,Westminster 002D,0,620,30,0,0,10,Westminster 002D,60,0.090909091,50,0.075757576,10,0.015151515,80,0.121212121,0.136363636,0,0,280,0.424242424,140,0.212121212,0.636363636,1,0.001515152,20,0.03030303,20,0.03030303,0.062121212,0,0,0,0,1,0.001515152,0.001515152,660,280,BP_1955_1964,0.42,140,BP_1965_1972,0.21,0.5
LSOA,E01004711,Westminster 002E,0,760,10,0,0,30,Westminster 002E,200,0.253164557,60,0.075949367,0,0,160,0.202531646,0.202531646,0,0,320,0.405063291,0,0,0.405063291,0,0,60,0.075949367,0,0,0.075949367,0,0,0,0,1,0.001265823,0.001265823,790,320,BP_1955_1964,0.41,200,BP_PRE_1900,0.25,0.63
LSOA,E01004712,Westminster 008C,0,960,30,0,0,30,Westminster 008C,720,0.699029126,30,0.029126214,20,0.019417476,10,0.009708738,0.029126214,0,0,40,0.038834951,120,0.116504854,0.155339805,10,0.009708738,10,0.009708738,10,0.009708738,0.029126214,20,0.019417476,10,0.009708738,20,0.019417476,0.04854369,1030,720,BP_PRE_1900,0.7,120,BP_1965_1972,0.12,0.17
LSOA,E01004713,Westminster 011A,0,930,120,0,0,50,Westminster 011A,710,0.651376147,40,0.036697248,60,0.055045872,120,0.110091743,0.165137615,10,0.009174312,70,0.064220183,30,0.027522936,0.100917431,10,0.009174312,1,0.000917431,10,0.009174312,0.019266055,20,0.018348624,10,0.009174312,10,0.009174312,0.036697248,1090,710,BP_PRE_1900,0.65,120,BP_1930_1939,0.11,0.17
LSOA,E01004714,Westminster 011B,0,1570,120,0,0,60,Westminster 011B,710,0.405714286,20,0.011428571,50,0.028571429,100,0.057142857,0.085714286,120,0.068571429,20,0.011428571,190,0.108571429,0.188571429,130,0.074285714,50,0.028571429,80,0.045714286,0.148571429,240,0.137142857,40,0.022857143,20,0.011428571,0.171428571,1750,710,BP_PRE_1900,0.41,240,BP_2000_2009,0.14,0.34
LSOA,E01004715,Westminster 013A,0,980,0,0,0,10,Westminster 013A,180,0.18,30,0.03,30,0.03,160,0.16,0.19,0,0,0,0,340,0.34,0.34,40,0.04,90,0.09,1,0.001,0.131,110,0.11,20,0.02,1,0.001,0.131,1000,340,BP_1965_1972,0.34,180,BP_PRE_1900,0.18,0.53
LSOA,E01004716,Westminster 011C,0,780,100,0,0,10,Westminster 011C,480,0.539325843,20,0.02247191,0,0,140,0.157303371,0.157303371,20,0.02247191,150,0.168539326,20,0.02247191,0.213483146,30,0.033707865,1,0.001123596,0,0,0.034831461,20,0.02247191,1,0.001123596,1,0.001123596,0.024719102,890,480,BP_PRE_1900,0.54,150,BP_1955_1964,0.17,0.31
LSOA,E01004717,Westminster 011D,0,1000,20,0,0,20,Westminster 011D,580,0.568627451,110,0.107843137,0,0,150,0.147058824,0.147058824,20,0.019607843,10,0.009803922,10,0.009803922,0.039215687,0,0,80,0.078431373,0,0,0.078431373,60,0.058823529,1,0.000980392,1,0.000980392,0.060784313,1020,580,BP_PRE_1900,0.57,150,BP_1930_1939,0.15,0.26
LSOA,E01004718,Westminster 004A,0,620,200,0,0,10,Westminster 004A,780,0.928571429,0,0,0,0,0,0,0,0,0,10,0.011904762,1,0.001190476,0.013095238,30,0.035714286,1,0.001190476,10,0.011904762,0.048809524,10,0.011904762,0,0,10,0.011904762,0.023809524,840,780,BP_PRE_1900,0.93,30,BP_1973_1982,0.04,0.04
LSOA,E01004719,Westminster 004B,0,260,550,0,0,0,Westminster 004B,740,0.913580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.012345679,0.012345679,60,0.074074074,10,0.012345679,0,0,0.086419753,810,740,BP_PRE_1900,0.91,60,BP_2000_2009,0.07,0.08
LSOA,E01004720,Westminster 004C,0,220,570,0,0,0,Westminster 004C,590,0.728395062,0,0,0,0,0,0,0,10,0.012345679,130,0.160493827,0,0,0.172839506,10,0.012345679,30,0.037037037,0,0,0.049382716,30,0.037037037,10,0.012345679,1,0.001234568,0.050617284,810,590,BP_PRE_1900,0.73,130,BP_1955_1964,0.16,0.22
LSOA,E01004721,Westminster 004D,0,530,250,0,0,110,Westminster 004D,490,0.556818182,0,0,0,0,0,0,0,0,0,10,0.011363636,30,0.034090909,0.045454545,270,0.306818182,30,0.034090909,40,0.045454545,0.386363636,10,0.011363636,1,0.001136364,1,0.001136364,0.013636364,880,490,BP_PRE_1900,0.56,270,BP_1973_1982,0.31,0.55
LSOA,E01004722,Westminster 004E,0,710,90,10,0,40,Westminster 004E,270,0.313953488,0,0,0,0,1,0.001162791,0.001162791,0,0,10,0.011627907,130,0.151162791,0.162790698,280,0.325581395,10,0.011627907,50,0.058139535,0.395348837,110,0.127906977,0,0,1,0.001162791,0.129069768,860,280,BP_1973_1982,0.33,270,BP_PRE_1900,0.31,0.96
LSOA,E01004723,Westminster 005F,0,920,60,10,0,30,Westminster 005F,860,0.86,0,0,0,0,0,0,0,20,0.02,1,0.001,0,0,0.021,60,0.06,1,0.001,20,0.02,0.081,40,0.04,0,0,10,0.01,0.05,1000,860,BP_PRE_1900,0.86,60,BP_1973_1982,0.06,0.07
LSOA,E01004724,Westminster 001C,0,980,50,0,0,10,Westminster 001C,260,0.257425743,340,0.336633663,1,0.000990099,160,0.158415842,0.159405941,160,0.158415842,60,0.059405941,0,0,0.217821783,10,0.00990099,1,0.000990099,10,0.00990099,0.020792079,0,0,1,0.000990099,10,0.00990099,0.010891089,1010,340,BP_1900_1918,0.34,260,BP_PRE_1900,0.26,0.76
LSOA,E01004725,Westminster 003B,0,1000,0,0,10,0,Westminster 003B,10,0.00990099,0,0,0,0,20,0.01980198,0.01980198,60,0.059405941,200,0.198019802,240,0.237623762,0.495049505,1,0.000990099,90,0.089108911,100,0.099009901,0.189108911,240,0.237623762,30,0.02970297,10,0.00990099,0.277227722,1010,240,BP_2000_2009,0.24,240,BP_1965_1972,0.24,1
LSOA,E01004726,Westminster 003C,0,770,50,50,70,0,Westminster 003C,140,0.14893617,110,0.117021277,160,0.170212766,230,0.244680851,0.414893617,70,0.074468085,30,0.031914894,20,0.021276596,0.127659575,110,0.117021277,10,0.010638298,1,0.00106383,0.128723405,60,0.063829787,1,0.00106383,10,0.010638298,0.075531915,940,230,BP_1930_1939,0.24,160,BP_1919_1929,0.17,0.7
LSOA,E01004727,Westminster 008D,0,1180,80,0,10,10,Westminster 008D,120,0.09375,110,0.0859375,70,0.0546875,150,0.1171875,0.171875,200,0.15625,0,0,170,0.1328125,0.2890625,70,0.0546875,30,0.0234375,40,0.03125,0.109375,290,0.2265625,30,0.0234375,10,0.0078125,0.2578125,1280,290,BP_2000_2009,0.23,200,BP_1945_1954,0.16,0.69
LSOA,E01004728,Westminster 003D,0,870,30,0,0,0,Westminster 003D,70,0.076923077,160,0.175824176,230,0.252747253,1,0.001098901,0.253846154,90,0.098901099,0,0,60,0.065934066,0.164835165,250,0.274725275,0,0,50,0.054945055,0.32967033,1,0.001098901,0,0,1,0.001098901,0.002197802,910,250,BP_1973_1982,0.27,230,BP_1919_1929,0.25,0.92
LSOA,E01004729,Westminster 003E,0,850,50,10,0,0,Westminster 003E,290,0.318681319,220,0.241758242,20,0.021978022,10,0.010989011,0.032967033,0,0,1,0.001098901,210,0.230769231,0.231868132,30,0.032967033,30,0.032967033,40,0.043956044,0.10989011,60,0.065934066,1,0.001098901,0,0,0.067032967,910,290,BP_PRE_1900,0.32,220,BP_1900_1918,0.24,0.76
LSOA,E01004730,Westminster 001D,0,980,20,10,10,10,Westminster 001D,20,0.019607843,0,0,140,0.137254902,490,0.480392157,0.617647059,20,0.019607843,140,0.137254902,90,0.088235294,0.245098039,50,0.049019608,40,0.039215686,20,0.019607843,0.107843137,0,0,1,0.000980392,10,0.009803922,0.010784314,1020,490,BP_1930_1939,0.48,140,BP_1955_1964,0.14,0.29
LSOA,E01004731,Westminster 020A,0,1140,60,0,0,120,Westminster 020A,420,0.318181818,10,0.007575758,0,0,110,0.083333333,0.083333333,0,0,130,0.098484848,20,0.015151515,0.113636363,60,0.045454545,40,0.03030303,30,0.022727273,0.098484848,250,0.189393939,150,0.113636364,110,0.083333333,0.386363636,1320,420,BP_PRE_1900,0.32,250,BP_2000_2009,0.19,0.6
LSOA,E01004732,Westminster 020B,0,790,0,0,0,10,Westminster 020B,440,0.556962025,40,0.050632911,110,0.139240506,0,0,0.139240506,0,0,10,0.012658228,60,0.075949367,0.088607595,10,0.012658228,10,0.012658228,50,0.063291139,0.088607595,40,0.050632911,10,0.012658228,10,0.012658228,0.075949367,790,440,BP_PRE_1900,0.56,110,BP_1919_1929,0.14,0.25
LSOA,E01004733,Westminster 020C,0,920,130,0,0,80,Westminster 020C,220,0.174603175,20,0.015873016,10,0.007936508,60,0.047619048,0.055555556,60,0.047619048,10,0.007936508,0,0,0.055555556,0,0,110,0.087301587,250,0.198412698,0.285714285,350,0.277777778,130,0.103174603,30,0.023809524,0.404761905,1260,350,BP_2000_2009,0.28,250,BP_1993_1999,0.2,0.71
LSOA,E01004734,Westminster 018A,0,1300,10,0,0,70,Westminster 018A,840,0.579310345,1,0.000689655,10,0.006896552,0,0,0.006896552,1,0.000689655,0,0,50,0.034482759,0.035172414,70,0.048275862,180,0.124137931,150,0.103448276,0.275862069,40,0.027586207,70,0.048275862,30,0.020689655,0.096551724,1450,840,BP_PRE_1900,0.58,180,BP_1983_1992,0.12,0.21
LSOA,E01004735,Westminster 018B,0,1540,0,0,0,30,Westminster 018B,670,0.421383648,220,0.13836478,0,0,0,0,0,0,0,1,0.000628931,0,0,0.000628931,110,0.06918239,90,0.056603774,1,0.000628931,0.126415095,360,0.226415094,130,0.081761006,10,0.006289308,0.314465408,1590,670,BP_PRE_1900,0.42,360,BP_2000_2009,0.23,0.54
LSOA,E01004736,Westminster 018C,0,1070,60,0,0,90,Westminster 018C,690,0.543307087,10,0.007874016,1,0.000787402,20,0.015748031,0.016535433,10,0.007874016,120,0.094488189,80,0.062992126,0.165354331,30,0.023622047,50,0.039370079,40,0.031496063,0.094488189,90,0.070866142,50,0.039370079,90,0.070866142,0.181102363,1270,690,BP_PRE_1900,0.54,120,BP_1955_1964,0.09,0.17
LSOA,E01004737,Westminster 024C,0,720,60,0,0,0,Westminster 024C,1,0.001265823,0,0,0,0,120,0.151898734,0.151898734,180,0.227848101,40,0.050632911,0,0,0.278481012,130,0.164556962,190,0.240506329,120,0.151898734,0.556962025,0,0,0,0,1,0.001265823,0.001265823,790,190,BP_1983_1992,0.24,180,BP_1945_1954,0.23,0.95
LSOA,E01004738,Westminster 024D,0,680,40,0,10,10,Westminster 024D,560,0.756756757,0,0,0,0,0,0,0,0,0,50,0.067567568,10,0.013513514,0.081081082,1,0.001351351,10,0.013513514,40,0.054054054,0.068918919,60,0.081081081,1,0.001351351,10,0.013513514,0.095945946,740,560,BP_PRE_1900,0.76,60,BP_2000_2009,0.08,0.11
LSOA,E01004739,Westminster 024E,0,1130,0,0,0,0,Westminster 024E,80,0.069565217,0,0,0,0,1060,0.92173913,0.92173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000869565,0,0,10,0.008695652,0.009565217,1150,1060,BP_1930_1939,0.92,80,BP_PRE_1900,0.07,0.08
LSOA,E01004740,Westminster 021A,0,800,10,0,0,10,Westminster 021A,80,0.102564103,0,0,0,0,0,0,0,0,0,10,0.012820513,440,0.564102564,0.576923077,230,0.294871795,0,0,0,0,0.294871795,10,0.012820513,20,0.025641026,1,0.001282051,0.03974359,780,440,BP_1965_1972,0.56,230,BP_1973_1982,0.29,0.52
LSOA,E01004741,Westminster 024F,0,660,10,0,0,80,Westminster 024F,300,0.379746835,0,0,0,0,50,0.063291139,0.063291139,0,0,0,0,260,0.329113924,0.329113924,50,0.063291139,50,0.063291139,0,0,0.126582278,1,0.001265823,80,0.101265823,1,0.001265823,0.103797469,790,300,BP_PRE_1900,0.38,260,BP_1965_1972,0.33,0.87
LSOA,E01004742,Westminster 022A,0,740,80,0,0,10,Westminster 022A,770,0.916666667,0,0,0,0,0,0,0,1,0.001190476,40,0.047619048,0,0,0.048809524,0,0,10,0.011904762,0,0,0.011904762,1,0.001190476,0,0,10,0.011904762,0.013095238,840,770,BP_PRE_1900,0.92,40,BP_1955_1964,0.05,0.05
LSOA,E01004743,Westminster 021B,0,890,0,0,0,0,Westminster 021B,20,0.02247191,1,0.001123596,0,0,440,0.494382022,0.494382022,0,0,0,0,0,0,0,0,0,0,0,240,0.269662921,0.269662921,190,0.213483146,0,0,1,0.001123596,0.214606742,890,440,BP_1930_1939,0.49,240,BP_1993_1999,0.27,0.55
LSOA,E01004744,Westminster 020D,0,870,10,0,0,40,Westminster 020D,430,0.472527473,10,0.010989011,170,0.186813187,0,0,0.186813187,0,0,10,0.010989011,70,0.076923077,0.087912088,1,0.001098901,20,0.021978022,90,0.098901099,0.121978022,1,0.001098901,90,0.098901099,40,0.043956044,0.143956044,910,430,BP_PRE_1900,0.47,170,BP_1919_1929,0.19,0.4
LSOA,E01004745,Westminster 021C,0,1220,50,0,0,10,Westminster 021C,250,0.1953125,410,0.3203125,0,0,220,0.171875,0.171875,0,0,80,0.0625,0,0,0.0625,10,0.0078125,0,0,0,0,0.0078125,300,0.234375,1,0.00078125,10,0.0078125,0.24296875,1280,410,BP_1900_1918,0.32,300,BP_2000_2009,0.23,0.73
LSOA,E01004746,Westminster 021D,0,800,20,0,0,0,Westminster 021D,10,0.012345679,50,0.061728395,0,0,430,0.530864198,0.530864198,0,0,160,0.197530864,30,0.037037037,0.234567901,10,0.012345679,60,0.074074074,30,0.037037037,0.12345679,30,0.037037037,0,0,1,0.001234568,0.038271605,810,430,BP_1930_1939,0.53,160,BP_1955_1964,0.2,0.37
LSOA,E01004747,Westminster 021E,0,1190,40,0,0,60,Westminster 021E,220,0.167938931,130,0.099236641,0,0,40,0.030534351,0.030534351,0,0,1,0.000763359,50,0.038167939,0.038931298,40,0.030534351,80,0.061068702,330,0.251908397,0.34351145,280,0.213740458,80,0.061068702,60,0.045801527,0.320610687,1310,330,BP_1993_1999,0.25,280,BP_2000_2009,0.21,0.85
LSOA,E01004748,Westminster 020E,0,700,0,0,0,30,Westminster 020E,610,0.835616438,0,0,0,0,50,0.068493151,0.068493151,1,0.001369863,20,0.02739726,0,0,0.028767123,0,0,40,0.054794521,1,0.001369863,0.056164384,1,0.001369863,0,0,1,0.001369863,0.002739726,730,610,BP_PRE_1900,0.84,50,BP_1930_1939,0.07,0.08
LSOA,E01004749,Westminster 022B,0,960,180,0,0,40,Westminster 022B,870,0.737288136,1,0.000847458,0,0,0,0,0,10,0.008474576,30,0.025423729,1,0.000847458,0.034745763,10,0.008474576,10,0.008474576,1,0.000847458,0.01779661,240,0.203389831,1,0.000847458,20,0.016949153,0.221186442,1180,870,BP_PRE_1900,0.74,240,BP_2000_2009,0.2,0.28
LSOA,E01004750,Westminster 023E,0,1170,50,0,0,20,Westminster 023E,280,0.225806452,40,0.032258065,0,0,1,0.000806452,0.000806452,190,0.153225806,1,0.000806452,300,0.241935484,0.395967742,90,0.072580645,20,0.016129032,150,0.120967742,0.209677419,160,0.129032258,1,0.000806452,20,0.016129032,0.145967742,1240,300,BP_1965_1972,0.24,280,BP_PRE_1900,0.23,0.93
LSOA,E01004751,Westminster 022C,0,870,140,0,0,20,Westminster 022C,980,0.951456311,1,0.000970874,0,0,0,0,0,0,0,20,0.019417476,1,0.000970874,0.02038835,0,0,0,0,0,0,0,1,0.000970874,1,0.000970874,10,0.009708738,0.011650486,1030,980,BP_PRE_1900,0.95,20,BP_1955_1964,0.02,0.02
LSOA,E01004752,Westminster 022D,0,900,10,0,0,10,Westminster 022D,720,0.782608696,0,0,0,0,10,0.010869565,0.010869565,70,0.076086957,0,0,0,0,0.076086957,0,0,1,0.001086957,100,0.108695652,0.109782609,10,0.010869565,0,0,1,0.001086957,0.011956522,920,720,BP_PRE_1900,0.78,100,BP_1993_1999,0.11,0.14
LSOA,E01004753,Westminster 022E,0,960,60,0,0,40,Westminster 022E,1020,0.962264151,10,0.009433962,0,0,0,0,0,0,0,0,0,10,0.009433962,0.009433962,1,0.000943396,0,0,0,0,0.000943396,1,0.000943396,0,0,20,0.018867925,0.019811321,1060,1020,BP_PRE_1900,0.96,20,BP_UNKNOWN,0.02,0.02
LSOA,E01004754,Westminster 010A,0,650,0,0,0,0,Westminster 010A,1,0.001428571,0,0,0,0,0,0,0,0,0,470,0.671428571,40,0.057142857,0.728571428,120,0.171428571,0,0,10,0.014285714,0.185714285,0,0,50,0.071428571,1,0.001428571,0.072857142,700,470,BP_1955_1964,0.67,120,BP_1973_1982,0.17,0.26
LSOA,E01004755,Westminster 010B,0,940,10,0,0,10,Westminster 010B,250,0.260416667,1,0.001041667,0,0,0,0,0,0,0,40,0.041666667,0,0,0.041666667,1,0.001041667,230,0.239583333,290,0.302083333,0.542708333,140,0.145833333,0,0,1,0.001041667,0.146875,960,290,BP_1993_1999,0.3,250,BP_PRE_1900,0.26,0.86
LSOA,E01004756,Westminster 006E,0,870,20,0,0,0,Westminster 006E,750,0.833333333,0,0,0,0,0,0,0,10,0.011111111,20,0.022222222,0,0,0.033333333,80,0.088888889,0,0,20,0.022222222,0.111111111,10,0.011111111,0,0,1,0.001111111,0.012222222,900,750,BP_PRE_1900,0.83,80,BP_1973_1982,0.09,0.11
LSOA,E01004757,Westminster 010C,0,670,10,0,0,0,Westminster 010C,140,0.202898551,0,0,0,0,0,0,0,0,0,360,0.52173913,140,0.202898551,0.724637681,0,0,0,0,30,0.043478261,0.043478261,10,0.014492754,1,0.001449275,1,0.001449275,0.017391304,690,360,BP_1955_1964,0.52,140,BP_1965_1972,0.2,0.39
LSOA,E01004760,Westminster 014E,0,760,20,10,0,10,Westminster 014E,420,0.53164557,0,0,0,0,0,0,0,10,0.012658228,20,0.025316456,0,0,0.037974684,340,0.430379747,0,0,0,0,0.430379747,1,0.001265823,0,0,1,0.001265823,0.002531646,790,420,BP_PRE_1900,0.53,340,BP_1973_1982,0.43,0.81
LSOA,E01004761,Westminster 018D,0,1760,150,0,0,70,Westminster 018D,1100,0.552763819,30,0.015075377,10,0.005025126,310,0.155778894,0.16080402,50,0.025125628,100,0.050251256,120,0.060301508,0.135678392,80,0.040201005,40,0.020100503,20,0.010050251,0.070351759,50,0.025125628,20,0.010050251,60,0.030150754,0.065326633,1990,1100,BP_PRE_1900,0.55,310,BP_1930_1939,0.16,0.28
LSOA,E01004762,Westminster 011E,0,1750,150,0,0,20,Westminster 011E,970,0.505208333,110,0.057291667,120,0.0625,370,0.192708333,0.255208333,90,0.046875,60,0.03125,50,0.026041667,0.104166667,1,0.000520833,10,0.005208333,40,0.020833333,0.026562499,40,0.020833333,60,0.03125,20,0.010416667,0.0625,1920,970,BP_PRE_1900,0.51,370,BP_1930_1939,0.19,0.38
LSOA,E01004763,Westminster 013B,0,1190,10,0,0,90,Westminster 013B,970,0.723880597,50,0.037313433,20,0.014925373,10,0.007462687,0.02238806,20,0.014925373,1,0.000746269,50,0.037313433,0.052985075,20,0.014925373,30,0.02238806,30,0.02238806,0.059701493,40,0.029850746,80,0.059701493,40,0.029850746,0.119402985,1340,970,BP_PRE_1900,0.72,80,BP_2010_2015,0.06,0.08
LSOA,E01004765,Westminster 013D,0,1200,40,0,0,20,Westminster 013D,800,0.625,50,0.0390625,90,0.0703125,0,0,0.0703125,1,0.00078125,70,0.0546875,100,0.078125,0.13359375,10,0.0078125,1,0.00078125,30,0.0234375,0.03203125,120,0.09375,10,0.0078125,10,0.0078125,0.109375,1280,800,BP_PRE_1900,0.63,120,BP_2000_2009,0.09,0.15
LSOA,E01032512,Westminster 010F,0,970,10,0,0,0,Westminster 010F,1,0.001020408,0,0,0,0,0,0,0,100,0.102040816,130,0.132653061,320,0.326530612,0.561224489,140,0.142857143,40,0.040816327,20,0.020408163,0.204081633,230,0.234693878,1,0.001020408,1,0.001020408,0.236734694,980,320,BP_1965_1972,0.33,230,BP_2000_2009,0.23,0.72
LSOA,E01032513,Westminster 010G,0,570,0,0,0,0,Westminster 010G,70,0.122807018,1,0.001754386,0,0,0,0,0,0,0,0,0,60,0.105263158,0.105263158,440,0.771929825,0,0,10,0.01754386,0.789473685,0,0,0,0,1,0.001754386,0.001754386,570,440,BP_1973_1982,0.77,70,BP_PRE_1900,0.12,0.16
